text,label
돈이 없어서 먹고 싶은 것도 못 먹어 사는 게 사는 게 아니야. 살아서 뭐 해.,1
친구와 함께 술을 마시며 풀지.,1
나는 옛날 사람이라 교육을 제대로 받지 못했어. 속상해.,1
요즘 우리 아들이 얄미워져. 얼굴 마주하기도 싫은 정도야.,1
여름 내내 그렇게 바쁘더니 이제야 여유가 생겨서 너무 편해. 팔 월까지는 여름 성수기라 회사 일이 쉴 새도 없이 바빴는데 앞으로 두 달 정도는 비수기거든. 바쁘다는 핑계로 그간 미뤄뒀던 일도 하고 겨울 성수기 준비도 하면서 보내야겠어.,0
미국에서 온 조카가 자가격리 중이라 하네.,1
요즘 건강을 위해서 공원으로 운동 다니는데 괜히 남들 시선이 신경 쓰이는 거 있지.,1
나이가 먹을수록 점점 내가 쓸모가 없어져 가는 것 같아.,1
퇴직해서 이젠 돈도 부족한데 더 쓸모가 없어진 내 자신이 미워.,1
다음엔 내 재산을 절대 밝히지 않아야겠어.,1
너무 완고하셔서 당황스러웠지.,1
친구들과 못 섞이겠어.,1
응. 요새 너무 주변 시선 때문에 거짓말하는 경우가 많은 것 같아서 걱정스럽네.,1
은퇴한 날 남편은 수고했다고도 안 하고 달가워하지 않는 표정이었어.,1
먹고 살기 바빠 일만 열심히 하다 보니 친구들을 다 잃었어.,1
친한 벗들이 나의 소외를 주도하고 있는걸 알아서 상처받았어.,1
공부를 하면 진로 걱정도 줄어들 텐데 놀기만 하다니 너무 한심해.,1
이번 프로젝트에 상사의 기대가 너무 커서 힘들어.,1
내 장애를 고칠 수도 없어서 내 인생이 너무 불쌍해.,1
평소에 책을 열심히 읽으면 나한테 큰 도움이 될 거라고 믿어. 실제로 공부에도 도움이 되고 마음을 안정시키는 데에도 좋아. 앞으로 더 많은 책을 접해서 내 생각을 넓혀가고 싶어.,0
주변을 보니 이제 서서히 은퇴 준비를 하는 것 같아. 나도 이렇게 넋 놓고 있을 게 아니라 준비해야 하는데 너무 귀찮아.,1
회사 다니는 게 재미가 없어. 새로운 일도 없고 사람들도 지루하고. 사람들하고 얘기도 많이 하고 퇴근 후에 놀기도 하면 좋겠어.,0
요새 직장 다니기가 너무 힘들어.,1
"선생이 쓸데없이 긴거지! 아우, 그냥 내 옷 빨아 입는 게 낫겠어. 드라이 맡긴 옷 왜 이렇게 안 보내줘요? 아우 정말!",1
아빠가 술에서 깨어나면 진지하게 내 생각을 전달해야겠어.,1
신청자가 많아서 그래. 빨리 재정이 확보돼서 내 차례가 오면 좋겠어.,1
면접 붙었어! 진짜 가고 싶은 회사였는데 너무 기뻐서 눈물이 나. 응! 앞으로 정말 열심히 할거야. 부모님께 선물을 드리고 싶어.,0
내가 다이어트를 해 보니까 음식도 중요하지만 운동을 해야 살이 빠지더라고.,1
화를 내면 더 악화될 테니 둘이 진지하게 이야기를 나눠봐야겠어.,1
남편한테 권태기가 왔나 봐.,1
오늘도 불합격 문자가 왔어. 이래서야 취업을 할 수 있을지 걱정이 되네.,1
결국 이렇게 이혼당하고 혼자가 되니 모두 내 잘못인 것 같고 이런 내 모습이 너무 싫어.,1
세상은 황금 만능주의가 여전하네.,1
한달동안 미적분 정말 열심히 공부했는데 시험범위를 잘못들어서 성적이 바닥이야.,1
걱정되긴 하지만 해결을 못 하니까 발만 동동 구르고 있었어.,1
걔 이름이랑 얼굴을 아니까 찾아가서 왜 그랬는지 물어봐야겠어. 내 성격이 이상하다고 소문나서일까?,1
응 주어진 일이나 잘하지 새로운 일 벌이지 말라고 핀잔할 것 같아.,1
힘든 건 아니지만 그 사람의 기분에 맞춰준다는 것이 귀찮아.,1
다음에는 꼭 신고해서 도움의 손길을 주겠어.,1
내가 이렇게 살다가는 노숙인이 되지 않을까 하는 마음에 너무 우울해.,1
난 사람들과 관계를 맺는 것이 너무 불안해. 그래서 내게 다가오는 이들에게 차갑게 굴었지.,1
당장 내가 할 수 있는 아르바이트를 찾아야겠어.,1
젊을 때는 한 시간도 문제없었는데 왜 이리되었을까.,1
다음에도 갑자기 찾아와서 기다릴 것 같아서 불안해.,1
저 경찰로 근무한 지 올해로 딱 10년인데요.,1
자식을 잘못 가르쳐서 학대받는 느낌이 드네.,1
자식들도 이제는 자립해야 할 시기가 왔는데 아직도 나만 의지하고 있으니 걱정이야.,1
적극적으로 다른 직업을 알아봐야겠어.,1
나 친구와 싸웠어! 너무 화가 나.,1
근데 다음에 또 그러면 또 화가 나고… 모르겠어요. 제 감정이 통제가 안 돼요.,1
아직은 대학생이 아니기에 삼 형제 모두 큰돈은 들지 않는다.,1
나 자신은 스스로 부끄럽지 않다고 생각해야지. 그게 잘 안 되겠지만 그래도!,1
일찍 퇴근해서 맛있는 거나 먹어야겠어.,1
연락이 뜸해지는 상황이 있기 전에 내가 미리 문자라도 남겨놓아야겠어.,1
아내에게 암에 걸린 사실을 솔직하게 털어놓으려고해. 그러면 마음도 조금 가벼워질 것 같아.,1
손해를 봐도 계약을 취소해야 할까 봐. 내 인생은 왜 이렇게 하는 일마다 힘든지 인생에 배신당하는 기분이야.,1
아내가 드디어 간 이식 수술을 받아. 기증해준 분께 정말 감사해. 그럼. 이제 건강을 되찾을 수 있겠지?,0
오랫동안 친하게 지냈던 친구가 교통사고로 갑자기 죽었어. 시간이 꽤 지나도 슬퍼.,1
그래서 금연을 다짐했는데 막상 끊으려니 우울하다.,1
출근 시간 엘리베이터를 타야 지각을 면해서 이십 분 정도 집에서 일찍 나와야 해.,1
아직은 계획이 없어서 더 불안하네.,1
걔는 말해도 그때 뿐이야. 가만히 못 있고 계속 방해를 해.,1
응. 친구한테 나를 괴롭히지 말라고 계속 말해도 듣지를 않아.,1
평소에는 목 끝까지 울음이 차있는 느낌이야. ,1
네… 눈치 볼 필요 없어. 너두 비상이잖아 하하…,1
내가 평생을 모아둔 돈을 아내가 도박으로 모두 날려버렸어.,1
요즘 코로나 때문에 취직이 너무 안 돼서 불안해. 나를 찾는 회사가 왜 하나도 없는 걸까?,1
정말 오죽 화가 났으면 그런 생각이 들까.,1
나는 가수의 꿈을 가지고 성실히 연습해 왔는데 금일 의사선생님께 더 이상 노래를 하면 안 된다고 했어. 정말 우울해.,1
우리가족은 비밀이 없어. 학교에서 있었던일도 가족들에게 다이야기해 가족만큼 믿음이 가는 사람들은 없잖아.,0
이기주의라고 생각했으나 입장을 바꿔보니 나도 이기주의다.,1
어제 남편과 규칙 같은 약속을 하나 했어. 서로의 귀가시간을 재촉하지 않기로 했어. 서로의 사생활을 존중해 주려고. 부부여도 너무 심한 간섭은 좋지 않다고 생각하거든.,0
요즘 내가 하는 일에 자꾸 회의감이 들어. 힘이 빠지고 우울해.,1
아이가 낫기 위해서라면 뭐든 해야지.,1
그 친구는 유독 회를 좋아했었어. 납골당에 들고 가봐야겠다.,1
돈을 빌리는 게 부끄러워 수술비가 급한데도 참고 있어.,1
어제 제대를 하는데 마중 나온 여자 친구를 보고 기뻐서 눈물이 날 것 같았어. 군대 때문에 자주 못 보고 그리워하다가 앞으로 자주 볼 수 있다는 생각에 더 기뻤던 것 같아. 군 복무 기간 동안 여자 친구와 못했던 데이트도 실컷 하고 여행도 갈 거야.,0
남편이 내 병간호를 하기 싫다고 집을 나갔어. 매우 배신당한 기분이야.,1
단체에 기부라도 해 볼까 생각 중이야.,1
그렇게 좋은 사람을 의심해서 늘그막에 이혼까지 가다니 내가 정말 어리석었어.,1
무릎 통증이 심해져 힘들고 다니기가 매우 불편해.,1
건강검진 결과가 좋지 않아서 속상하네.,1
밖에 나가서 바람을 쐬며 스트레스를 풀어야겠어.,1
노후 생각을 하면 잠이 오지 않아.,1
오늘 늦둥이를 봤어. 남들보다 늦은 나이에 자녀가 생겨서 너무 기뻐.,0
사수는 내 일을 도와줬을 뿐인데 오해가 생겨서 사수가 책임을 물게 되었어.,1
너무 뚱뚱하고 뱃살이 너무 나왔어. 나도 날씬했던 때가 있었는데.,1
아내에게 소리 지른 것에 대해서 사과하고 좀 너그러이 이해해달라고 해야지.,1
재활 운동 같은 거라도 찾아봐야겠어. 조금은 좋아지겠지.,1
아내에게 담배를 끊었다고 거짓말을 했는데 건강검진 때문에 들켜서 너무 당혹스러워.,1
내일 친구들과 여행을 가기로 했어. 얼마 전 친구와 크게 다퉜는데 친구가 먼저 사과를 했어. 정말 고마워서 작은 선물을 하나 준비하려고.,0
암 확정 판단을 받아서 이번에 항암치료를 받게 되었는데 가족들의 도움으로 잘 이겨낼 것 같아. 아들과 딸이 잘 이겨낼 거라고 격려의 말도 해주고 남편이 곁에서 많이 도와준다고 하니 힘이 나네. 응. 가족들만 있으면 어떤 일이든 해결할 수 있을 것 같아.,0
이직 전 회사도 회식이 너무 잦아서 힘들었는데 여기도 다를 바가 없네.,1
아내와 대화를 통해 뉘우치는 모습을 보여주고 사과를 전하고 싶어.,1
우리 옆집 노인네가 없었으면 어쨌을까 싶어. 키우던 개가 얼마 전에 죽고 너무 슬퍼서 내가 울고만 있었잖아. 너무 슬픈데 그 노인네한테 얘기하고 나니까 한결 마음이 편안하더라고.,0
내 의견은 하나도 반영되지 않는 은퇴가 씁쓸해.,1
일단 상담을 받아봐야 할 듯해.,1
"어휴, 그런 말은 나도 하겠네.",1
직장이 규모가 너무 작아서 사무직이 나 혼자야. 그래서 일하다 보면 고립감이 자주 들어.,1
나 이제 공부를 해보려고 문제집도 사고 시작했는데 삼 등급으로 올라서 너무 기뻐! 원래 오 등급이었거든. 많이 올라서 더 공부할 동기가 생겼어! 그렇지? 어떻게 얼마나 공부해야 되는지 이제 좀 알 것 같아.,0
은퇴하고 집 하나 달랑 있는데 보유세가 왜 이렇게 많이 나와. 보유세가 집값에 따라 나오는 건데 나같이 은퇴한 사람은 부담스러워.,0
아무래도 혼자 앓는 것보다 대화로 푸는 게 좋을 것 같아.,1
생각해 보고 답을 주겠다더라고. 지금 다시 생각해 봐도 얼굴이 다 화끈거려.,1
직장에서 저보다 일도 못 하고 능력도 안 되는 사람이 칭찬을 받을 때 자괴감과 열등감이 들어.,1
그 친구와는 이제 거리를 두려고.,1
어머님이 무척 좋아하시니 내 마음도 좋더라.,1
나 원하는 대학에 진학할 수 있을 것 같아. 자신있어! 이번 테스트에서도 성적이 많이 올랐어. 곧 목표 점수에 도달할 거야. 고마워 현재 처럼만 하면 될 것 같아.,0
준비할 것도 많지만 여자친구가 수시로 전화해서 이것저것 확인해달라고 하니까 다른 일도 아무것도 못 하겠어.,1
솔직히 공부도 별로고… 그냥 돈을 빨리 버는게 나을것 같았어.,1
오늘 사장님이 내가 한 일도 아닌데 나한테 야근시켰어. 마무리 하라면서.,1
대출을 받아도 갚을 능력이 없어서 대출 받기도 꺼려지네.,1
수술 때문에 이렇게 빨리 은퇴하게 될 줄이야. 곧 근속 이십 년이었는데.,1
여자친구와 충분히 얘기를 나눠봐야겠어.,1
앞으로 어떻게 하면 좋을 지 모르겠어. 내가 믿고 의지하던 박 과장님이 오늘 회사를 그만두기로 했어.,1
친구들과 모임에 많이 나가봐야겠어.,1
일단 저녁에 소주나 한잔 해야겠어.,1
쉬면서 내가 해왔던 회사생활을 되돌아봐야겠어.,1
노후 준비를 끝냈어. 너무 기뻐. 드디어 마지막 숙제를 끝낸 느낌이야. 앞으로 좋은 일만 생겼으면 좋겠어.,0
너무 속상해서 회사 인사팀에 얘기를 해봐야겠어.,1
나도 고혈압이 있는데 아무도 안 챙겨줬다는 사실에 배신감이 들어.,1
희망과 열정을 가지고 살아가고 싶은데 잘 안 돼.,1
마을 노인회에서 나를 지원해주셔서 부족함 없이 잘 지내고 있어. 항상 고마운 노인 분들에게 보답을 해드리고 싶어. 마을 노인회에 가서 나도 봉사를 해야겠어.,0
다른 친구들이 어느 순간부터 의견을 말하면 내 말에 반박하고 자꾸 비아냥거려서 힘들어.,1
무슨 일이든 닥치는 대로 해서 내 앞에 달려 있는 빚이라도 갚아야지.,1
가족에게 내 마음을 다 내놓기가 부담스러워.,1
모르겠어. 자식들이 기다리는 내 마음을 알아줬으면 좋겠어.,1
지금 일도 하면서 꾸준히 자기 계발을 해야겠어.,1
응. 몸 좀 관리해보려고. 나이 들수록 관리를 해야 할 것 같은데 혼자 하려고 하니까 젊은이들만 많은 것 같아서.,1
취업한 지 얼마 안 되었는데 자꾸 여자친구가 결혼하자고 해서 성가셔.,1
언니가 엄마 치료비 내가 싫다고 연락을 끊어 버렸어.,1
어쩌지? 실기 수행을 보는데 내 차례가 다가와.,1
이번 달 실적이 좋아서 인센티브를 많이 받게 되어 기뻐. 다음 달에도 인센티브를 받아보려고 생각 중이야. 다음 달에는 이번 달보다 더 실적을 올려서 노력해봐야겠어.,0
주변에 나보다 나은 처지인 사람만 있는 것 같다는 생각이 들어.,1
최근에 나에게 멘토 같은 분이 계신데 그분한테 말할까 말까 고민이야.,1
이자가 터무니없이 낮더라고 이제는 저축으로는 돈을 모을 수 없는 세상이야.,1
"아버지! 어서, 멱살 풀고 자식아!",1
나같이 나이가 많은 사람을 누가 받아줄까.,1
직장에서 맘 잘 맞는 동료가 사정이 있어서 그만뒀어.,1
회사에서 내 입지를 점점 좁히다 나중엔 잘라버릴 것 같아.,1
아무리 생각을 해 봐도 내가 무얼 잘할 수 있을까 잘 모르겠어.,1
애국심을 가질 수가 없는 나라야.,1
일을 할 만큼 했다고 생각해서 은퇴를 하려고 하는데 동료들이 못하게 막아서 한편으론 기뻐. 내 은퇴를 많은 사람들이 아쉬워하고 내가 꼭 필요한 존재라고 말해주다니. 너무 감사하지. 나도 이게 가장 큰 은퇴 선물이라고 생각해. 동료들과 식사를 하며 못다 한 이야기를 해야지.,0
기침이 자꾸 심해져.,1
부모님마저 나한테 살을 빼라고 해. 정말 스트레스받아서 못 살겠어.,1
오늘 병원에 가서 받아 온 처방전을 조작했어.,1
이번 설날에 위암에 걸렸었던 큰형이 십 년 만에 우리 집을 방문한대. 정말 반갑겠어! 응! 아주 오랜만이지만 건강한 모습으로 만날 수 있다니 정말 꿈만 같아. 큰형과 함께 목 놓아 노래도 부르고 사진도 찍고! 함께 즐겁게 할 것이 정말 많지!,0
정말 다니고 싶었던 회사에서 오늘 합격 통보를 받았어. 기쁘다마다. 이제 부모님께 용돈도 드리고 적금도 들어야겠어. 그래. 앞으로는 열심히 일하면서 돈을 많이 벌 거야.,0
요즘 회사 일 때문에 너무 스트레스받아.,1
나를 싫어하는 사람은 잊고 좋은 사람을 만나고 싶어.,1
내 성적이 너무 안 좋아서 상위권 친구들과 못 놀게 됐어 이제.,1
오늘도 따돌림을 당하는 친구를 지켜볼 수 밖에 없었어. 너무 죄책감이 들어.,1
난 결혼 후에 바로 아이를 갖고 싶지 않은데 이 말을 할 때 남자 친구의 반응이 화가 나.,1
내가 위암 말기라니 믿어 지지 않아서 당황스러워.,1
내가 건강하지 않아서 회사에 피해가 된 것 같아. 내 탓이지 뭐.,1
잠시 휴식기를 가지는 게 좋을까?,1
올해 공개 채용하는 회사가 작년에 비해 엄청 감소했다고 해서 걱정이야.,1
식단을 어떻게 챙겨야 할지도 모르겠고 우울해.,1
나는 이제 더이상 대인관계를 믿지 않아. 비통할 뿐이야.,1
부모님께 솔직한 나의 마음을 말해야겠어. 화나고 속상하고 서운하다고 말이야.,1
이런 일을 당한 후로는 사람을 불신하는 습관까지 생겼어.,1
공부를 못한다는 이유만으로 사람을 따돌리는 게 말이 돼? 너무 어이없기도 해.,1
어제 힘든 일이 있었는데 엄마가 내 말을 다 들어줬어. 엄마랑 대화하고 마음이 정말 편해졌어. 엄마에게 정말 고마워. 무슨 일이 있어도 엄마랑 대화하고 나면 마음이 스르르 녹고 안정이 찾아와.,0
내 친구 미영이 알지? 그 친구 남편이 이제 집으로 돌아왔다네.,1
친구에 대해 안 좋은 말을 했는데 어떻게 해야 할지 모르겠어.,1
연애에 관심이 없는 건 아닌데 딱히 마음에 드는 사람이 없어요.,1
노년 이혼을 당하다니 내 인생이 허탈하고 원망스러워.,1
아내가 아파서 귀농해야 하는데 직장이랑 멀어진다고 반대를 하는 아들이 이기적이라는 생각이 드네.,1
물론. 나도 자식을 낳고 싶어.,1
어쩔 수 없지. 내 인생이었는데 이제 와서 누구를 탓할 수 있겠어.,1
젊은 시절에 내가 했던 일이 이제와 한심해.,1
남자친구가 바람을 피우고 있었던 사실을 알았어. 너무 배신감 들어.,1
나 지금 너무 비참하네.,1
내가 가는 학과는 취직이 정말 잘 된대. 나는 카이스트에서 기계과를 전공과목으로 할 거 같아.,0
힘들어서 자꾸만 더 술에 의지하게 돼. 이제는 술을 그만 찾고 싶어.,1
나 정말 화나고 억울해.,1
나만 무시하는데 난 내가 뭘 잘못한 건지 모르겠어.,1
나는 자식들의 도움 없이도 살 수 있을 정도로 돈이 넉넉해. 자식에게 기대지 않아도 된다니 기뻐. 무기력하게 의존하는 노년생활을 하게 될까 걱정이었는데 다행이야. 이제까지는 앞만 봤다면 주변을 둘러보며 천천히 누리고 싶어.,0
결혼하고 나니 안도감이 들어. 결혼하니까 남편이랑 같이 있는 시간이 너무 행복해. 앞으로 더 행복하게 살아야지.,0
엄격한 부모님 밑에서 자라다 보니 내 마음대로 할 수 있는 게 없어서 불안하고 힘들어.,1
오늘 학교폭력을 한 학생들의 재판 영상을 봤어. 그 인간들 다 뻔뻔하더라?,1
자유를 뺏기는 기분이 들어. 근데 주변에 결혼한 친구들이 많아지니까 나도 의식하게 돼.,1
직속 상사인 과장님이 뭐 때문인지는 모르겠는데 날 싫어하시는 것 같아. 회사만 가면 너무 억울해.,1
학창 시절에 가장 친했던 친구들인데 예전처럼 신나지가 않아. 다들 나이가 먹은 것 같아.,1
남 일인 줄만 알았는데 나이가 들다 보니 나도 모르게 이런 일들에 서운함을 느끼게 돼.,1
부모님이 나를 무시하는 게 내 장애 때문이라서 견디기 힘에 겨워.,1
아침에 밥을 먹다가 애들이 휴대폰 결제 어쩌고 하길래 그게 뭐냐고 했더니 귀찮다는 듯이 모른다고 하면서 자리를 뜨잖아. 이건 분명히 날 무시하는 거야.,1
정규 직원이 되고 싶은데 채용하는 회사가 적어서 막막해.,1
친구가 내 피부병에 대해 나쁘게 말하는 것을 들었어.,1
몸이 계속 아파져서 병원을 여러 군데 다니다 보니 나 자신이 비참해지는 것 같아.,1
자기 인생은 자기가 책임져야지. 아들에게 실망감이 커.,1
가족들과 대화를 해 봐야겠어.,1
스스로 돈을 벌어 아빠한테 선물을 해 드렸는데 안 좋아하셔서 속상해.,1
역시 산후조리는 친정엄마가 최고인가 봐. 마음이 편안해. 몸도 마음도 지쳤는데 엄마가 오니깐 너무 편하고 행복한 거 있지? 응. 그래도 나 때문에 고생하시니까 용돈이라도 드려야지.,0
돈도 잘 못 벌고 늦게 들어오니까 너무 죄책감이 들어.,1
은퇴 이후 바로 사업을 했는데 망해버렸어. 그래서인지 지인들 중 아무도 나에게 연락하지 않아.,1
부모님 대신 할머니가 나를 키워 주셨어. 그런데 얼마 전 할머니가 위암으로 돌아가셨어.,1
최소한 최저 시급은 받아야 하는데 나는 그것도 안 돼.,1
회사에서 매일 나를 못 살게 굴던 선배가 있었는데 오늘 퇴사했어. 너무 후련해. 드디어 해방이다. 그동안 너무 힘들었어. 앞으로는 눈치 안 보고 회사 다닐 거야.,0
"야... 형은 후회해 본 적 없어. 내가 사랑하는 사람들이 행복해 하는 모습 보는 거... 그게 난 좋았거든. 그러니까 미안해하지 않아도 돼. 미안해, 형아... 정말 미안해, 우리 형아...",1
만성질환으로 먹고 있는 약의 양이 많아 경제적으로 부담됐었어. 상태가 많이 좋아져 약을 줄일 수 있게 돼서 기뻐. 몸을 더 건강하게 해서 약을 최소한으로 줄여 경제적 부담을 더 덜고 싶어. 꾸준한 치료와 운동으로 병이 더 악화되지 않고 좋아질 수 있게 노력해야겠어.,0
이렇게 내가 계속 받아주다 보면 계속해서 나에게 떠넘길 것만 같아.,1
병간호는 해본 적이 한 번도 없거든. 내가 잘 할 수 있을까 하는 두려움이 너무 크다.,1
내 나이대 사람들이 받을 수 있는 지원 같은 것도 알아보고 주민 센터도 가보아야겠어.,1
나의 자존감을 높여야 할 것 같아.,1
평발이라 오래 뛰면 발이 아프고 신발을 새로 사도 항상 똑같고 달라지는 게 없어 눈치가 보여.,1
뭐예요? 이놈아! 어디 여자 엉덩이에 손을 대애! 안 일어나니까 그렇지 엄마는!!!,1
변변한 집 한 채도 없이 아들 집에 손자를 봐주면서 지내는데 손자가 장염에 걸린 거야. 며늘아기가 뭘 먹였냐면서 날 다그치는 데 정말 서러웠어.,1
나 어제 사람을 소개받았어. 친구 소개로 만났는데 아주 마음에 들어. 응. 앞으로 잘 될 것 같은 기분이 들어.,0
나만 이 상황을 해결하려고 안절부절못하는 것 같아.,1
나도 똑같이 여우가 돼볼까 해. 이제부터 나도 아부의 왕이 될 거야.,1
맞아. 그래도 아직 친구가 정말로 부정행위를 했는지는 잘 모르겠어.,1
아들의 지인들과 만나 아들을 추억하는 시간을 가지고 싶어.,1
회사에서 사람들 무시하고 잘난 척하던 동기가 부장님께 개망신을 당했어. 완전 꼴좋다! 난 대화를 일절 안 받아줘. 헛소리하는 거 들어줄 필요 없지.,0
내가 노년에도 경제 활동을 할 수 있게 도움을 준 최사장에게 정말 고마워. 맞아. 퇴직 후에 너무 무료하고 기운이 없었는데 삶의 목적이 다시 생긴 것 같아서 건강도 되려 좋아지는 것 같아. 앞으로도 계속해서 내 삶의 목적을 잘 정해가면서 열심히 살아가야겠어.,0
나 요즘 연애하고 있다는 게 너무 부끄러워.,1
단기간에 어떻게 그렇게 성적을 올린 건지 솔직하게 들어봐야겠어.,1
친구들이 하나둘씩 연애하고 결혼하면서 점점 더 멀어지는 것 같아. 나도 연애를 해야 할 것 같은데.,1
아들이 졸업식 날 아빠만 오지 말라고 하더라고.,1
친구들에게 체육 수행평가 연습을 도와 달라고 해야지.,1
아직 업무를 다 마치지 못했는데 옆에서 잔소리로 재촉하는 상사가 성가셔.,1
배운 것도 없는 난 이제 혼자 아무것도 못 할 거야.,1
아내가 아니었다면 건강한 이미 몸이 망가졌을 거라서 난 아내 말은 무조건 신뢰하지. 귀찮기는 했지만 정말로 아내가 하자는 대로 해서 몸이 많이 건강해졌어. 아내에게 오랜만에 고마움에 대해 손 편지를 써볼까 해.,0
나랑 가장 친한 친구가 내 비밀을 다른 분에게 말하고 다녔어. 어떻게 그럴 수가 있지?,1
아이들도 내 말을 듣지 않고 어머니도 건강이 안 좋으셔서 슬퍼.,1
십몇 년 동안이나 가족을 돌보지 않고 살다가 중병이 드니 집으로 돌아왔더래. 내 친구가 외면하지 못하고 남편을 돌보고 있어.,1
우리 가족은 절대 불화가 있을 수가 없어. 우리 가족을 서로를 존중해 주거든. 서로가 잘 해낼거라 믿어 의심하지 않지 항상.,0
더 받는 연락도 아니고 더 안 좋은 조건이라 난감해.,1
지금까지 결혼생활이 허탈해. 이혼하기 싫다고 말을 못 했어.,1
내가 얼마 전에 독감에 걸렸었어. 그래서 가족들에게 옮을까 걱정이 많았는데 옮기지 않아서 너무 다행이야. 응. 지금은 많이 나아졌어. 최대한 집에서 마스크를 끼고 생활을 하고 나 혼자 방에서 독감이 나을 때까지 생활했어.,0
애가 궁금하면 애한테 전화해 왜 나한테 하냐? 아우 짜증나게 정말 이럴래? 나 원래 짜증나는 놈인 줄 모르고 전화했냐 너 바보냐?,1
마인드를 바꿔야지 뭐. 내가 요즘 일복이 터졌나 봐.,1
자녀와의 대화가 거의 단절된 상태에서 어쩌면 좋을까?,1
남자친구가 갑자기 화를 내고 가버렸어. 정말 당황스러워.,1
곧 대학교를 졸업하는데 진로에 대해 확신이 없고 실패할 것 같아.,1
투정 부리기보다는 엄마와 대화가 필요한 것 같아.,1
오늘 프러포즈를 받았어.,1
오래 준비한 회사에 최종합격했어. 부모님이 많이 좋아하시겠지? 그동안 계속 속 많이 썩여드렸었는데 이제 효도하는 거 같아. 저녁에 케이크를 사가서 감사하다고 합격했다고 말씀드릴까 봐.,0
곧 정리하려고 했는데 아내가 알게 되었어. 이혼은 진짜 안 하고 싶어.,1
아버지에 아들까지 내가 감당하기 많이 힘드네. 어디 가서 큰 소리로 울고 싶은 심정이야.,1
나랑 제일 친한 친구가 날 두고 다른 애랑 놀러 갔어.,1
나 주위에 아무도 없고 너무 외로워.,1
잘 모르겠어. 지금 마음이 너무 울적하고 고통스러워.,1
마음이 따뜻해지는 책을 한 권 읽어야겠어. 그리고 용기 내서 내가 먼저 말 걸고 다가서야겠어.,1
게임을 너무 많이 하니까 나 자신이 망가지고 있다는 느낌이 들고 벌 받는 것 같아.,1
친구한테 진심 어린 사과를 해야 할 것 같아.,1
상사에게 부하 관리를 제대로 못하냐는 핀잔을 들어 상처받았어.,1
아빠가 퇴근길에 치킨을 사 오셨는데 엄마는 내가 아빠한테 졸라서 사온 줄 알아서 너무 억울해.,1
아빠랑 대화를 통해서 정확히 내가 어떤 부분에 화가 났는지 얘기해야겠어.,1
농구를 포기하는 건 있을 수 없는 일이야. 농구와 관련된 일이라면 뭐든지 하겠어.,1
전 남자친구가 못돼서 너무 미워.,1
퇴원하고 노인정에 돌아갔는데 어찌나 환영을 해주던지 너무 기뻤어. 통원 치료받아야 하긴 한데 노인정 사람들 얼굴 자주 볼 수 있으니 얼마나 좋아. 집에 누룽지 구운 거 있는데 그거 나눠주면서 고맙다고 해야지.,0
갑상선 항진증 때문에 매달 피검사를 받아야 하는데 너무 성가셔.,1
왜 이렇게 귀찮게 하는 걸까?,1
부모님한테 학교에서 있었던 일을 말하고 위로받을래.,1
동생이 나의 꿈인 배우를 무시해. 너무 기분이 상했어.,1
큰 아들한테 전화라도 해 봐야겠어.,1
길을 걸어가는데 많은 사람이 나를 쳐다보는 것 같은 느낌을 받았어.,1
남의 말만 듣고 사버린 내가 너무 한심해서 속이 터져.,1
아무래도 마음이 불편해서 아들한테 다시 전화를 해보려고 해.,1
내가 좋은 상사라고 소문이 나서 타 부서 직원들이 우리 부서로 오고 싶어 한다니까 행복해! 열심히 살다보면 주변 사람들이 알게 모르게 인정을 해주는 건가 봐. 너무 감사하다. 항상 감사한 마음과 겸손한 태도를 가지고 살아가는 것이지. 앞으로도 그럴거야.,0
면접을 봤는데 나이로 따지고 능력도 무조건 학력 기준이야. 자기네 한테는 안 맞는다는거야.,1
연애를 오랜 기간했는데 상대방한테 배신당한 거 같아.,1
아이고 이게 문제네.,1
이제 와서 내가 뭘 할 수 있겠어. 자식들한테 속죄하면서 살아야지.,1
여자친구가 데이트할 때마다 잠자리를 너무 원하는데 그럴 때마다 내 입장이 난처해.,1
자식들을 못 본 지 몇 개월 이번 설에는 꼭 온다고 했는데 바쁘다고 안 왔어.,1
나 혼자 살자고 이렇게 해도 될까…?,1
또 다른 대화상대를 찾아봐야겠어. 부모님이나 다른 선생님들과 같은 상대를 말이야.,1
들켰는데 부끄러운 것도 있지만 뭔가 모르게 홀가분 했어.,1
병원비도 나가고 죄책감이 들어. 이 부분에 대해서 아내와 얘기해봐야겠어.,1
병원치료를 빼먹지 않고 받아야겠지. 또 상담도 꾸준히 받고 있어.,1
친구가 보증을 서달라고 성가시게 구네.,1
결혼을 늦게해서 딸이 결혼도 아직 안한상태야.,1
자식들한테도 미리 말을 해야지. 제 아버지 하는 짓을 봤으니 이해할 거야.,1
충분히 화낼 만한 일인데 그냥… 좀 서운해서…,1
병원에 입원했는데 별일 아니라고 말했어 일단. 어떻게 말해야 할지 모르겠어서.,1
최근에 내 지병이 많이 호전되었대. 건강이 최고임을 또 한 번 깨달았어. 지금은 몸이 날아갈 듯하거든.,0
앞으로 최대한 긍정적인 생각만 가지고 살도록 스스로 노력해야겠어.,1
엄마한테 죄송하다고 말해볼까 봐.,1
나름대로 아이에게 정성을 쏟았는데 더 어떻게 해줘야 하는 걸까?,1
