text,label
"오늘은 정말 끔찍했다. 회의에서 내 의견이 무시되었는데, 그것도 모자라서 나에게 비난을 했다.",1
오늘 아침부터 이어진 업무 오류로 분노하다. 막말하면 소리를 질러버리겠다.,1
오늘도 내가 잘못된 선택을 했지. 그것 때문에 기분이 정말 안 좋아.,3
왜 저런 실수를 했을까? 정말 멍청했다 싶었어. 다음엔 잘해야지.,3
왜 이래? 내 말을 듣지 않는 상사에게 당해내야 한단 말이야?,1
"오늘은 웃음조차 힘들었고, 미소조차 내밀 수 없이 어두웠다.",0
"피로가 몸에서 스며들어, 나를 둘러싼 기운마저 빨아들였다.",0
오늘 회사에서 하던 일이 너무 복잡해서 고민하다가 혼자 울었다.,1
저-upper가 또 나를 실망시켰다. 약속을 어겼으니 속상한 하루였다.,1
너무 했다... 상대방의 말대로 안 되었다. 답답하다.,1
오늘은 혼자 집에서 시간 보내는데 그래도 난 혼자가 좋아.,2
오늘은 집에서 혼자 시간을 보내다 보니 많은 생각이 들었다. 외로움이 가득하다.,2
오늘 또 혼자 밥 먹었다. 친구들에게 소통하려 해도 어색해서 포기하고 집에 왔다.,2
또 미팅에서 잘못 말했다. 내 실수는 끝이 없다니까.,3
오늘의 나는 너무 미소지 않고 살아. 내 마음이 안정적이지 않아.,3
나한테 자책하는 게 도움이 되는 건 아니겠지만 그래도 오늘은 또 힘들었다. 내가 좀 더 노력하지 못했구나.,3
일 때문에 막혔는데 아무리 생각해도 해결방법을 못 찾고 있네. 무능하다는 생각이 들었다.,3
집에 가도 여전히 혼자여서 답답하기만 했다.,2
"걷기도 싫고, 읽어보기도 힘들었다.",0
늘 부족하다고 생각하면서 사는 게 너무 지IGHLIGHTING_NOW. 나에게는 끝이 없는 욕구만 남아 있어서 답답한 시간을 보내야 했다.,3
항상 이렇게 불안하니까 어떡해야 하나. 나를 믿지 못하는 내 마음에 답답했다.,3
"오늘은 뭐라 할 말 없는 날이었어. 기대했던 일이 제대로 되지 않았고, 그게 너무 힘들었다.",3
오늘은 뭔가 능력 부족한 것 같아. 어떤 일이 있어도 잘 못 해내는 거 같아.,3
대화하려고 했는데 말할⼒이 없었다.,0
"내가 너무 미안한데, 오늘 일을 제대로 못해. 그것 때문에 마음이 무겁네.",3
내가 너무 부족하다는 생각에 하루 종일 기운이 빠졌다. 사람들 앞에서는 무능함을 깨닫게 됐다.,3
오늘은 또 사이라가 편지를 보내온 것 같아서 화나. 내가 얼마나 고생하는지 모르는 거야.,2
오늘은 너무 바빠 친구한테 미안하다는 말도 못했다. 혼자 와서 집에서 우울했지.,2
우르르 떠오르는 생각들… 내 의견 들어줬으면 좋았을 텐데… 너무 답답한 하루였다.,1
오늘 또 혼자 점심 먹었다. 동료들이 모여 대화하는 소리만 들려와 식당이 쌀쌀해 보였다.,2
"오늘은 끝까지 버텨보고 싶었지만, 결국 내 몸과 마음은 절대로 그런 것을 용납하지 않았어.",0
오늘은 아무것도 하지 못하고 시간을 허투로 보내네.,0
"오늘도 직장 동료들끼리 저녁을 먹었는데, 나는 빠져있었지.",2
이 상황을 어떻게 설명해야 할지 모르겠다. 분명 내 노력이 배려로 받아들여질 거라 믿었는데...,1
또 다른 실수를 했다. 이번에도 꼭 잘 해야 할 일이 실패했다. 왜 나밖에 없는 걸까?,3
"상사를 배려해주고 싶었지만, 결국에는 내 감정 표현조차 받아들여주지 않아 답답했다.",1
회사에서 미팅을 해보려 했지만 너무 불안해서 결국 포기했다. 이런 나를 보면 왜 이렇게 놀라울까 싶다.,3
"어제 미팅에서 말하는 것도 주저하고, 질문도 잘 못 했다. 내 자신을 믿지 못해 실수만 하고.",3
오늘은 절대 그만둬야겠다. 이런 상태 계속되면 못 살겠어,0
계속되는 스트레스는 내 심장을 찌르는 듯한 통증이 돼. 이유가 있다면 그것만 믿고 이 상황을 지내봐야겠어.,1
내가 너무 미안해. 팀원들에게 실망을 주는 나의 모습이 마음에 걸려.,3
오늘은 또 혼자다. 친구들한테 배신당해서 힘들어. 같이 놀러오라고 하면서 결국은 나 혼자가 되었다.,2
"오늘은 정말 끝났다고 생각했는데, 내일도 똑같을 거 같아.",0
왜 나만 책임져야 하는가 싶었다. 공정하지 않다는 생각에 더 힘들어졌다.,1
오늘은 아무도 나를 이해하지 않는 것 같아 혼자 힘들었다.,2
오늘은 내가 얼마나 미숙한 사람인지 다시 깨달았지.,3
오늘 친구가 약속을 깨뜨렸다. 혼자서 시간을 보내며 아쉬움이 더해져.,2
하루 종일 무기력했다. 일어날 수가 없을 만큼 피곤했네.,0
고객과 대화하니 답답하고 스트레스 받는 날이었다.,1
오늘은 다시 한번 혼자 집에서 보내긴 했다. 동료들과의 갈등으로 기분이 좋지 않았다. 회사 나가도 혼자가 되는 것 같아 소외감을 느꼈다.,2
오늘 하루 종일 회사에서 압박감 가득한 눈빛만 받고 있었다. 정말 답답하다.,1
오늘 하루 늦게까지 회사에 있었다. 피로가 쌓여서 힘들었어.,1
내가 얼마나 불안했는지 모르겠다. 그런 감정이 항상 내게 따라다니길 바라지는 않아.,3
왜 그렇게 쉽게 조급해하는 걸까. 나는 더 많은 시간을 투자해야 해. 내게 더 좋은 사람이 되려면.,3
회사에서 압박받는 거 같아 속이 터질듯했다.,1
오늘은 절대 이해 못할 날이었어. 동료들이 나를 무시하다니... 속상하고 화가 내려버렸네.,1
"야근하느라 잠을 충분히 자지 못해, 온몸이 무기력하고 고갈되었다.",0
"오늘은 계속 바쁘게 움직였지만, 내부적으로는 멈춰버렸어.",0
오늘 일기 쓸 때까지도 마음은 답답했다. 사람들 사이에 이해를 찾지 못하는 게 너무 힘들었다.,2
오늘의 상황처럼 나를 배제하는 일이 너무 많아졌다. 친구들과 갈등을 겪었다.,2
"가끔 이런 시간들이 있어야겠다, 오늘도 또 배신받는듯한 날이었다.",2
오늘 난 다시 한번 스스로에게 원망을 했다. 언제까지 이렇게 부족한 나를 용서해야하는가.,3
오늘의 나는 이렇게 완전히 바닥까지 다 탈진했어. 이제는 그냥 쉬길 원해.,0
가족과의 갈등 끝에 나는 다시 한 번 외로움 속에서 남겨지게 됐어. 이 상황에서 오는 배신감은 오늘밤까지 내 마음을 젖히고 있었다.,2
"또 실수했다. 내가 너무 빨리 말을 하다 보니까, 중요한 내용을 놓치고 말았네.",3
오늘 날씨도 흐리고 심장 뛰는 날이었다.,1
너무 피곤하다. 내가 얼마나 열심히 노력하는지 모르는 사람들이 많아.,1
이번 시험에서도 불안감이 이기고 낙오했다. 내 실력에 대해 절망적이네.,3
왜 나는 이렇게 뒤처져서 나가 아무런 힘이 없는 거지...,3
"오늘 하루는 모두의 기대를 저버렸나 보군, 힘들었다.",0
오늘은 또 내가 이 지경에 와야 했구나 후회된다.,3
오늘 회의서 제안한 내용들 무시받고 뭐라 해봤자 소용없어 싶어서. 그래도 계속 생각해보고 노력해볼게.,1
오늘은 팀원과의 갈등으로 완전히 빨간 하루였다. 의견이 달라 진술할 기회조차 주어지지 않았다.,1
오늘은 쉬어야만 했다는 생각뿐이었다.,0
왜 이렇게 무능력한 걸까. 내 자신을 너무 끝내줘서 서운하다.,3
"오늘은 너무 힘들어서 울고 싶었지만, 울어볼 겨를 없었다.",0
오늘부터는 잘 해야겠다고 다짐하면서도 늘 미치지 못하는 나를 보며 실망했다.,3
오늘따라 내가 왜 이렇게 겉 (*)(*)보이는 거지? 내 속마음이 사람들을 더럽힐까 봐 싫다.,2
"머릿속은 비어 있었지만, 몸은 찻잔처럼 채워져 있었다.",0
내가 못한 걸 계속 생각하다보니 답답해. 이런 내 모습이 얼마나 미안한지 모르겠어.,3
오늘은 팀원들이 내 의견 안 듣고 결정한 거 보니까 정말 화가 났다. 혼자만 느끼는 것도 싫고...,2
오늘은 힘들었어. 다리를 마비시켜버릴 것 같은 피로가 끝까지 내 옷을 붙이고 있어.,0
오늘은 정말 짜증났다. 동료들이 내 의견을 무시했다.,2
오늘 저녁 시간에 친구와 밥을 먹었지만 아무 말도 못 했다. 아직은 사회적인 상황에서도 불안함이 크네.,3
"오늘은 진짜 체력도 빠지고, 정서적으로도 막연히 피곤했다. 무슨일이라도 해야겠다는 생각은 있지만 다그쳐봐야만 움직이는 자신에 화가 난다.",0
오늘은 날씨가 좋았지만 내 마음은 불안했다. 못한 내가 싫었다.,3
오늘은 집에서 재미있는 책을 읽다가도 너무 피곤해서 자리를 떠나지 못했다.,0
혼자서 밥을 만들려 해도 맛있지 않아 쫌 허탈했다.,3
"오늘은 기분 나빠 하루였다, 동료들과의 의견 차이가 충돌이 돼서...",2
오늘은 또 기대하고 실망만 하지 않았나? 안 되는 내 모습에 화가 난다.,3
"내가 너무 비효율적이야, 중요한 일도 미처 안 해버렸다.",3
너무 많은 일을 감당할 수 없더라고. 진짜로 심해져서 고개 숙이고 일상을 보내게 됐네.,3
오늘은 진짜로 아무 도움도 주지 못했다. 다음부터는 열심히 해야겠다.,3
오늘 회사에서 상사에게 배신당했어. 너무 힘들었다.,2
오늘 일들은 모두 내가 잘못 관리해 봉사하지 못했으니까 안 좋은 기분이었다.,3
"오늘따라 또 혼자였다. 친구들만 모여서 놀래, 그러면서도 나한테 안 한척 보이네.",2
가족들 걱정이 엄두를 못내고 오늘은 좀 더 여유롭게 보내려 해본다.,1
왜 이렇게 힘들게 살아야 하나 하는 생각이 들었다. 하지만 그래도 살아가는 건 좋은 것 같았다.,0
나만 이렇게 피곤한 거 아니겠지? 너무나 지친 하루였다.,0
오늘은 끝까지 힘들었다. 몸도 마음도 피로가 전부였다.,0
오늘은 다시 내가 너무 못난 거 같아. 막상 사람들 앞에 서니까 떨려버린 거야. 이럴 수가.,3
오늘은 너무 힘들었다. 다시 일어서야 할 거 같아.,3
오늘은 도무지 집중할 수 없었다. 무슨 일이든 잘 못한다.,3
"오늘 회식에도 참여하지 않고 혼자 앉아 있었는데, 누군가 나를 배신했나 봐. 이제 더 이상 참지 않겠다.",2
오늘도 결국 아무것도 못해봤다. 저질이라는 생각에 절망적이었다.,3
"저녁에 약속한 사람과 만나인데, 미처 준비도 못하고 그냥 갔다. 이런 날 언제까지 이럴지 모르겠다.",1
하루 종일 쓰러질 것 같아. 지금이라도 잠이 들어야겠다.,0
"오늘은 참 싫었다. 회사에서 과한 요구사항에 못내 답답했고, 팀원들의 비난 뿐만 아니라 상사까지 나를 몰아붙여서 기분이 정말 좋지 않았다.",1
오늘 회식 자리에서 뭐라고 말해도 비웃음만 돌아온 것 같은 기분이 들어. 분명히 실수는 아니었다.,1
가족들과의 갈등땜에 오늘 하루가 너무 힘들었다.,2
오늘은 마음의 짐이 무거웠다. 내가 너무 부족하다는 생각에 힘들었다.,3
오늘은 또다시 내 자괴감이 끓어올랐어. 그런 감정을 참지 못하고 울게 되기도 했네.,3
아무것도 하기 싫어서 집에만 앉아 있었어. 내일부터는 다시 일어나보자고 다짐했다.,0
왜 이렇게 대우받아야 하는 거지? 화가 치밀었다.,1
아무 기 gode도 느끼지 못해. 오늘은 절망적으로 보였다.,0
오늘은 진짜 내가 틀렸나 보다 싶었어. 그런데 누가 봐도 난 정확한 걸 알았는데...,1
"오늘만큼은 그냥 편히 쉬고 싶었지만, 그래도 일어설 수밖에 없었다. 결국 피로가 몰려왔다.",0
아무리 노력해도 늘 충분하지 않다는 생각이 들었다. 이대로만 계속 살아가는 게 아닌 것 같아 불안했다.,3
"오늘 업무에서 실수했다, 그건 나 자신에게 또 한번 부족함을 보여준 거다.",3
"오늘 하루는 끝났지만, 내 마음도 몸도 아직 피곤하다.",0
회사 동료들과의 대화가 너무 힘들었다. 나를 배려하질 않아서.,2
오늘은 또다시 힘들게 보내고 말았어. 몸도 마음도 끝없이 피로해서 그래.,0
오늘은 계속 불안해서 집에서만 있었어. 늘 부족한 내가 너무 지치네.,3
퇴근길에 공공버스 타다가 그냥 눈감고 잤었다. 지금까지 웬만해도 그렇게 하지 않았는데.,0
이젠 참다 못해 회의가 아니라 직접 이야기해야겠다. 뭔 소린지 모르겠어?,1
회식 때도 말은 하지만 친구들이 내 얘기에는 귀를 기울이지 않아 답답했다.,2
오늘 친구와 다투고 나서 마음이 복잡하다. 같이 일하는 동료들한테 배신당했다.,2
팀원들이 모임에서 나는 없애고 시작했다. 혼자 있으면서 그들의 웃음소리 들으니 가슴이 아팠다.,2
"오늘은 정말 어떠했나? 친구들과 놀러 다니지만, 내 마음에는 배신감이 남아 있어.",2
오늘은 참 짜증 나는 날이었다. 막히고 싸우다가 결국 아무래도 안 되더라.,1
"오늘 친구랑 데이트했는데, 나를 몰라주는 것 같아 불편했다. 그래도 다음 번엔 잘할게.",3
오늘만큼은 그냥 아무 일도 없어지고 싶다.,0
"오늘은 정말 힘들었어. 모든 게 잘 가지 못하고, 그런 상황에서 내가 하는 일이 부족해보여.",3
오늘 하루는 저녁까지 놓치게 될까 봐 걱정되었다.,0
오늘은 정말 믿을 수 없는 날이었어. 내가 잘하는 바에 따라 계속 비난받는 거 아니야?,1
오늘 날씨가 흐리워 혼자 캔커프를 마시며 허전한 마음을 달래고 있었다.,2
오늘은 내가 너무 고립되어 있더라고. 다른 사람들 보면 내가 얼마나 소외되었는지를 느꼈어.,2
"내가 세상에 필요한 사람 같지 않다고 느꼈네. 늘 불안하고, 가치 없는 존재처럼 느껴져.",3
"아침부터 이메일 확인하는데, 한 누군가의 불평을 읽었다. 뭔가 억울하면서도 자기 분수를 넘지 않으려 노력했다.",2
오늘도 아무에게 도움 받지 못했다. 계속해서 생각만 하고 있어.,2
오늘은 진짜 힘들었어. 회사에서 나를 몰아세우는 그들의 말들을 다 들어보내버렸네.,1
오늘은 참 힘들었어. 내일이라도 좀 더 달래졌으면 좋겠는데.,1
저녁이지만 여전히 마음은 뻣뻣하고 체력이 고갈되었다.,0
오늘은 정말 답답했다. 동료들이 마치 내 공을 빼앗아 가는 것 같았어.,1
오늘 나를 너무 못본다고 생각해서 힘들었다. 능력 부족 같아 짜증나.,3
오늘은 참 슬퍼하고 분노했다. 이번엔 반드시 잘 처리해야겠어.,1
회식 자리에서 난처했어. 상사가 너무 허세를 부리는 게 진liğ로워 답답했다.,1
오늘은 쉬는 것이 전부였다. 활동적인 나와 맞지 않게 느껴졌다.,0
"또 일로 마음 고생했다. 실수했고, 그런 내 모습에 답답하다.",3
죄송하다. 내가 너무 미숙해서 협업이 잘 이루어지지 않았다. 나를 더욱 성장시켜야겠다.,3
"오늘 아침부터도 불안한 기분을 감출 수 없었고, 그건 결국 내 자신에 대한 비판으로 이어졌다.",3
"친구가 내 의견을 무시했고, 그때 나는 정말 화가 났어. 결국 집에 혼자 와서 울었어.",2
아무런 재미 없이 보내진 시간들아. 내 에너지가 다 사라져.,0
오늘은 정말로 아무 활동도 못했다.,0
"오늘하루는 끝나고, 내일은 또다시 시작될듯.",0
"집으로 돌아와서는 친구에게 미안한 말을 해야 했어. 그건 참 어려웠지만, 해결해야 했던 문제였다.",1
"오늘 회식 자리에서 선배들끼리 떠들어대면서, 나는 완전히 소외감을 느꼈어.",2
오늘은 정말 답답했다. 회의에서 제 의견이 무시받았으니.,1
왜 항상 나처럼 될 수 없을까? 오늘 생각해봤는데 더 이상 이런 마음 먹는 건 멈춰야겠다.,3
회사 동료들은 모두 웃고 노는데 혼자 뒤처져 외롭기도 하고 짜증나기도 했다.,2
오늘은 정말 냉담했다. 함께 웃을 사람들이 없다는 게 답답해.,2
"오늘은 참 화나는 하루였다. 다들 그렇게 할 수 있다고 그러지만, 그것만 해서 해결될 일이 아니야. 이제껏 참을 수 있었는데, 이번엔 정말 참지 못하겠다.",1
엄청 지쳐서 아무런 생각도 안 들었다. 그냥 집에서 쉬는 게 제일 좋았다.,0
오늘은 참 싫었다. 동료들이 나한테 하지 않는 말들로 마음이 차가워졌다.,1
오늘 회사에서 심한 말다툼이였어. 이제는 혼자 시간 보내려고 해.,2
오늘 아침부터 친구들 사이에서 배신감이 들었다. 그들도 외로울 줄 알아?,2
"오늘도 집에 가까워질수록 마음의 거리는 멀어졌다. 식구들과의 갈등으로 나는 외롭고 배신감을 느꼈다. 혼자 밥을 먹으며, 잠을 자며 보내는 하루가 너무나 지속되었다.",2
오늘도 또 다른 사람과의 갈등이 있었다.,2
동료들과 의견 불일치로 말다툼을 했다. 지금은 아직도 화가 나서 잠이 잘 오질 않는다.,1
너무 힘들었나 봐. 가볍게 숨만 내쉬어도 땀이 솟는다.,0
오늘은 내가 너무 부족했어. 뭔가를 못해내고 싶은 생각이 들어서 힘들었지.,3
오늘도 나 자신에게 불평하다가 결국 다시 미안했다 싶어 울었다.,3
"오늘 빠르게 돌아온 대답에 속상했다, 친구들과의 대화는 예전 같지 않네.",2
오늘도 망했다. 뭘 해보려고 했는데 모두 실패. 도대체 난 무슨짓길래 이렇게 불만 많아졌을까.,3
오늘따라 팀 작업할 때 손발 맞출 수가 없었다. 혼자 하루를 보내는 게 더 낫다 싶었지만 그래도 함께하는 걸 원한다.,2
오늘은 정말 많이 실수해서 너무 비참하게 느껴진 하루였다.,3
내가 다른 사람보다 잘하지 못하니까 항상 열등감에 사로잡혔다.,3
아침부터 일 때문에 불평만 나와서 오늘은 집에서 쉬었다.,2
"오늘 날씨는 좋았지만, 내 마음은 우울했어.",3
"친구가 내가 제시한 대안을 받아들여주지 않았다. 나는 그에게 이대로는 안될 것이라고 말했지만, 결국 실패했다.",1
회사 심리 상담실 가보려고 하니까 왜 이렇게 못한다고 생각하는 건지 나도 모르겠다.,3
오늘은 정말 답답했어. 회의에서 내 의견을 듣지 않아서 화나버렸네.,1
회사 동료들한테 배신당했다. 이제 저분들과는 같이 일하기 싫어졌어.,2
친구랑 싸웠는데 결국 내 말을 들어주지 않았다. 속상하고 분노했다.,1
이번 주말에도 데이트나 모임 없이 혼자였다. 이대로는 안 돼.,2
오늘 업무 보고회에서 제 의견을 무시했다. 못마땅하다.,1
오늘은 혼자 다닌 카페에서 잠시 쉬었다. 동료들이 모여 이야기하는 소리만 듣고 참을 수가 없었어.,2
항상 이럴 수는 없겠지... 조금 더 노력해야겠다.,3
오늘은 정말 답답했다. 회사에서 잘못을 몰랐다고 혐의를 받다니.,1
"어떻게 이런 환경에서 힘든가? 참, 정말 못 견디겠다.",1
오늘 하루 끝나도 이내로 잊히는 사람들 생각만 할 뿐...,2
내가 항상 부족하다는 생각에 오늘도 끝없는 자기 비난을 해댔어.,3
오늘은 진짜 싫었다. 활동하기조차 힘들어 죽겠는데.,0
오늘은 또 다시 내가 무능하다고 느꼈어. 뭔가를 못해내는 것만 같아.,3
"같이 공부하려 했지만, 친구들이 다른 분야로 스트레스 받는 모습을 보고 외롭고 미안했다.",2
오늘은 하루 종일 아무 일도 없었지만 피곤함으로 인해 끝내 쉬지 못한 것 같다,0
너무 지쳤어... 오늘 하루는 피곤 그 자체였다.,0
"혼자서 생각하며 걸었다. 뭔가 잘못했는지 모르겠지만, 이렇게 혼란스러워.",2
"오늘 약속이 많아 스트레스 받았어, 아직도 모든 일을 다 끝내지 못하네.",1
"오늘은 정말 싫다. 잘못을 본인 혼자 떠안고, 다른 사람들한테 죄송하다는 표정만 해주고 있어. 아무래도 내가 못해내겠지만, 그래도 도와달라고 부탁해야겠다.",1
그 사람에게 인정받기 위해서 노력해야 한다는 생각이 들었다.,3
이번 프로젝트 실패했다. 너무 늦게까지 막바지 일을 하느라...,3
오늘은 정말로 스트레스가 많이 왔다. 결국엔 피로감이 몸과 마음을 지배했다.,0
"내 생각대로 가면 될 거라 믿고 있는데, 왜 이런 억울함이 생겨나는 거지?",1
오늘은 하루 종일 뭐하나 모르겠어. 내가 도대체 뭘 해야 하는지 자기도 모를 정도로 혼란스러웠어.,3
회사에서 끝까지 쫓아다닌 덕분에 집으로 오는 길이 특히 불편했다.,1
오늘은 혼자 집에서 보내느라 뭐하는게 더 외로웠어. 동료들한테 배신감 느껴져.,2
회사 동료들이 떠들썩하다가 혼자 침묵하게 되었다.,2
"아침부터 계속 휴대폰을 확인했지만, 그들은 아무도 연락 안 해주더니 외로움이 들었다.",2
오늘은 일을 제대로 해내지 못해 답답하다. 그러면서도 잘하지 못한 것 같아.,3
오늘은 이만 빨리 침대에 누우고 싶다.,0
오늘은 정말 싫었다. 일자리가 없어서 월급 받을 사람이 누군지 모른다.,1
"어제보다 더 힘들었어. 고객들의 요구를 맞추려고 애쓰는 사이, 실수할 확률은 더욱 높아졌다. 결국은 내 실력을 인정받지 못하는 상황이었다.",1
결국 나는 아무것도 할 수 없다는 걸 깨닫게 됐어. 내 모습에 지쳐.,3
"오늘은 빠듯한 일정 때문에 친구들과 함께 보내는 시간이 없었어. 혼자 집에 와서 really Aloneworthy하게 느꼈는데, 그래도 다음번엔 같이 먹으러 가자고 생각했다.",2
왜 이렇게 부족한 건가 싶어 혼란스러웠어. 하지만 내일은 조금 더 잘 해내겠지.,3
"친구들과의 갈등이 계속돼, 나는 외롭고 슬프다. 언제나 같아, 내 의견은 배려받지 못해.",2
오늘은 또 그들과 다투고 말았어. 같이 놀래 그래도 내가 하니까 안 된단대. 혼자 헤집었어.,2
저녁식사 자리에서 뭔 일인지 모르겠지만 사람들이 나를 멀리했다.,2
하루 종일 무기력한 느낌에 식사는 아무것도 못했다.,0
오늘은 또 내 실수땜에 친구들이 나한테 쓴 말들 생각나네. 머리속이 복잡해. 내가 더 노력해야겠다.,3
오늘은 아무것도 하지 않았어도 피로했다. 내 몸이 말하려는 건가?,0
오늘은 집에서 혼자 컴퓨터만 열어두고 시간 보내다가 울컥해서 통곡했다.,2
오늘은 내가 너무 불안해서 밤새 잠을 설쳤다. 기대한 결과를 얻지 못하고 자신감이 사라졌다.,3
오늘 하루 정말 못 maç었다. 회의에서 말 안 들려고 하고 내가 혼나서 너무 화가 났다.,1
"오늘은 그만 좀 쉬어야겠다, 그래도 다 할 수 있을 거라 생각해.",0
오늘 하루는 참 압도적이었다. 업무 끝나고 집으로 돌아와 식구들 때문에 또 스트레스 받았어.,1
오늘따라 내 인생에 있어 가짜 친구들만 있나보네.,2
오늘은 이유도 없이 친구에게 배려받는 것이 아닌 듯 했다. 화가 나네.,1
"기대한 대로 결과는 좋지 않았는데, 내 자신에게 용기를 내지 못한게 아쉽다.",3
오늘은 다시 실수했어. 이번에도 목표를 이루지 못했다. 어제보다 나은 결과는 나오지 않아.,3
오늘은 예상치 못한 실수를 하고 후회했다. 그래도 계속 나 자신을 비난하지 않는 것이 다행인 것 같아.,3
"밤새도록 머릿속은 돌아라니, 조금이라도 휴식하리라 희망했다.",0
오늘은 아무도 내 옆에 있지 않았다. 힘들었네.,2
"오늘 대표님이 계속 저를 시켰고, 다른 사람들에게 더 주의를 쏠려고 애쓰다가 힘들었다. 너무 지쳐서 울 수도 있는 기분이야.",1
"오늘 아내한테 뭐라고 말하려 했는데, 아무런 대답 없이 집에 왔어. 이런 멍청한 일 하루 종일 해대네.",2
오늘은 지인의 연락에 대한 고집이 속으로는 스트레스였다. 왜 저만 그런 친구들을 계속 만나는 걸까 싶어 화가 났다.,1
회사에서 중요한 프로젝트 선정에 영향을 줄 의견 제안했는데 말이 다 안 통했다. 나으니?,3
주변 사람들 농담이나 뭐든 귀에 못들었는데도 속상했다.,1
"오늘 스터디 할 시간 내지만 집중력 떨어져, 안 해낼지도 모른다.",3
오늘은 눈앞의 일도 볼 수 없었다. 모든 게 쓸모 없는 거⟹ 같은 것 같았다.,0
가족들끼리 서로 눈치보느라고 진짜 싫었다. 말 한마디 잘못해도 반응 다르다고.,2
오늘은 나는 왜 이렇게 못났을까 하는 생각에 점점 화가 났다. 너무도 많이 바라는 내 자신이 미웠다.,3
오늘은 끝나는 거 같아. 피곤하고 몸도 마음도 다 빠져버렸어.,0
오늘은 뭔가 부족한 느낌이 들었다. 그럼에도 불구하고 오늘 하루를 꾸역꾸역 살아내야겠다고 생각하며 한 걸음씩 나갔다.,3
하루 종일 무언가를 꾹 참고 있었다.,0
오늘 하루도 역시 그렇듯 피곤했다. 뭐 하나 마음에 안 들어서 그래.,0
가족들과의 소통이 어려워 마음이 답답했다.,2
오늘은 진짜 지친 거 같아. 누구한테 화내고 싶네.,1
"오늘 또 혼자였어. 친구들이나 함께 시간 보내려고 했는데, 아무도 제대로 관심이 없더라.",2
"빠듯한 예산 때문에 중요한 일을 제대로 처리할 수가 없었고, 그래서 스트레스가 계속 쌓였다.",1
일과가 너무 피로해서 오늘 하루는 움츠러들 정도로 무기력했다. 무엇을 해도 힘들었다.,0
회의에서 다시 한번 혼난 거 같아. 정말 답답한 날이었다.,1
"회사에서 이번 주 상의 사항에 대해 설명했는데, 내가 제대로 이해하지 못한 것 같아 불편했다.",1
친구들과의 약속을 어겼다는 안타까움이 가슴을 찌르는 날이었다.,2
친구에게 배임당했다. 정말 너무한데.,1
"눈은 지쳐서 마른 채였고, 입술은 말라 있었다. 이런 느낌이 처음인 것 같아.",0
오늘의 일상에서 아무런 결과도 얻지 못한게 참 불편했다.,1
오늘은 정말 힘들었어. 동료들이 내 일을 방해하려고 하는 것 같아 화가 났어.,1
오늘 약속 했는데 상대방은 잊어버렸어. 혼자서 시간 보내는 걸 즐기네.,2
"내 마음에도 침전이 듬뿍 쌓였어, 이제 조금이라도 그걸 해내는 게 목표야.",0
친구한테 실망했다. 약속은 지키지 않았어. 나를 배신한 기분이 들어 화가 났다.,1
집에서도 아이들에게 말을 잘 못해주어서 분노했다. 그들의 반응이 더해 답답해서 난리야.,1
오늘은 정말 힘들었지만 그래도 나는 꾸준히 나아질 거야.,0
"저번에 해줬던 약속을 까먹었다. 그래서 지금까지 과욕을 써온 것 같아, 내 낭비한 시간들이 뭔가로 만들어졌으면 좋겠다.",3
내가 이렇게 불안할필요가 있을까? 그건 내 마음속의 쓸데없는 생각일지도 모르고.,3
오늘 하루 일과가 끝나고도 여전히 지치고 있어. 내일은 좀 쉬어야겠어.,0
언제나 다른 사람들에게 뒤처져 있다는 생각이 들어. 이대로는 안 되겠다 싶었어.,3
"오늘은 내 생각을 듣고 싶었는데, 아무도 제정신으로 대답하지 않았어.",2
오늘은 팀프로젝트 때 친구들이 나를 배신했다. 혼자 남겨진 기분이 really sucks.,2
회사 사람들한테 배신당했다. 약속한 일을 못 하자 완전 혼났어. 앞으로 같이 일하길 싫어졌다.,2
사람들 사이에서 갈등이 생기자 가슴이 답답했다.,2
오늘은 참 화가 났다. 이유도 모르게 머릿속이 퍼지듯 답답했다.,1
회사에서 또 협조를 잘못 요청했다. 이번엔 어떻게 처리해야 하나?,1
오늘은 혼자서도 잘 보내볼까 하고 나섰다.,2
오늘은 손해보면서라도 끝내버려야겠다. 이거 못해버리면 더 큰 압박감만 남게 될테니까.,1
오늘은 또 다시 혼자 속상해하며 지내는 날이었다. 나 자신을 너무 못생겼다고 생각해서...,3
일하는 게 싫다는 생각을 처음으로 했다.,0
오늘은 그냥 지나갔지만 내일도 마찬가지로 힘들 것 같아서 슬퍼하다.,0
"다리를 펴기도 힘들었고, 눈이 감길 줄 모르게 고생했다.",0
내가 더 성장해야 한다는 생각에 지금까지 많이 고생했지만 그래도 여전히 부족한 느낌이 들어.,3
오늘은 왜 이렇게도답답한 걸까. 동생 때문에 숙제마저 제때 못 끝내고.,1
"오늘은 혼자 운동하며 시간을 보내서 좋았다, 사람들 속에서 자유로워지는 느낌이었다.",2
오늘 회식에서 솔직히 솔직히 기분 나빠했다.,2
"고객이 뭐라고 하는 건지 모르겠는데, 그만 끝내버릴까 싶었다. 참다 못한 나 자신이 보기 싫다.",1
오늘은 뭔가 부적응했던 것 같아. 다른 사람들은 그렇게 자연스럽게 지내는데...,3
"친구와 의견이 달라 논쟁을 했다. 상대방의 말은 냉소적이었고, 나의 시선은 배신감으로 가득 차 있었다.",2
오늘은 나 자신에게 실망한 날이었다. 항상 이렇게 부족하고 모자라다는 생각이 들어.,3
